brand,model_year,fuel_type,transmission,ext_col,accident,Country_of_Origin,Engine_CC,Mileage_KM,Price_USD,base_model
RAM,2015,Diesel,Automatic,Black,Clean,USA,6700.0,116194,52500.0,2500 Longhorn
Acura,2005,Gasoline,Manual,Black,Clean,Japan,2400.0,243976,7899.0,Tsx
Lotus,2011,Gasoline,Manual,White,Clean,UK,3500.0,32187,51000.0,Evora 2+2
Chevrolet,2010,Flex Fuel,Automatic,Black,Accident Reported,USA,5300.0,273588,9000.0,Avalanche 1500
Ford,2019,Flex Fuel,Automatic,Silver,Clean,USA,5000.0,112332,34600.0,F-150 Xlt
Toyota,2020,Gasoline,Automatic,Gray,Accident Reported,Japan,5700.0,42326,46199.0,Tundra Sr5
Honda,2007,Gasoline,Automatic,Red,Accident Reported,Japan,1500.0,251236,5200.0,Fit
Chevrolet,2016,Diesel,Automatic,Red,Accident Reported,USA,6600.0,277772,32500.0,Silverado 2500
Honda,2010,Gasoline,Automatic,Green,Clean,Japan,3500.0,233354,9000.0,Accord Crosstour
Ford,2001,Gasoline,Automatic,White,Clean,USA,5400.0,103495,7500.0,F-250 Xlt
RAM,2021,Gasoline,Automatic,Black,Clean,USA,6200.0,24435,90000.0,1500 Trx
Buick,2020,Gasoline,Automatic,Black,Clean,USA,2500.0,45943,32063.0,Envision Essence
Volkswagen,2022,Gasoline,Automatic,Gray,Clean,Germany,3600.0,22531,46900.0,Atlas 3.6L
Mercedes-Benz,2019,Hybrid,Automatic,Yellow,Clean,Germany,3000.0,107826,44500.0,Cls 450
Jeep,2017,Gasoline,Automatic,Gray,Clean,USA,3600.0,136450,23500.0,Wrangler Unlimited
Mercedes-Benz,2008,Gasoline,Automatic,Black,Clean,Germany,6200.0,149669,17800.0,S-Class S
Hyundai,2010,Gasoline,Manual,Blue,Accident Reported,South Korea,3800.0,205191,6000.0,Genesis Coupe
GMC,2022,Gasoline,Automatic,Gray,Clean,USA,3600.0,26554,32900.0,Canyon Elevation
Jaguar,2013,Gasoline,Automatic,Black,Clean,UK,5000.0,89640,27200.0,Xk
Ford,2021,Diesel,Automatic,Black,Clean,USA,6700.0,67987,76598.0,F-250 Lariat
Toyota,2009,Gasoline,Automatic,Silver,Clean,Japan,2500.0,126333,12000.0,Rav4
Ford,2018,Gasoline,Automatic,Gray,Clean,USA,3500.0,78245,51499.0,Expedition Platinum
Jeep,2021,Hybrid,Automatic,Black,Clean,USA,2000.0,82245,42700.0,Wrangler Unlimited
Ford,2016,Flex Fuel,Automatic,Red,Clean,USA,3500.0,41650,25500.0,F-150 Xlt
Toyota,2018,Gasoline,Automatic,Red,Accident Reported,Japan,3500.0,40367,34955.0,Tacoma Sr5
Audi,2002,Gasoline,Manual,Gray,Accident Reported,Germany,1800.0,111527,9995.0,Tt Roadster
Toyota,2019,Hybrid,Automatic,Silver,Clean,Japan,3500.0,74030,40000.0,Highlander Hybrid
Jeep,2008,Gasoline,Automatic,Black,Accident Reported,USA,3700.0,227697,6500.0,Liberty
Toyota,2018,Gasoline,Automatic,White,Accident Reported,Japan,5700.0,102982,48000.0,Sequoia
Ford,2020,Gasoline,Automatic,White,Clean,USA,3500.0,31221,58000.0,Transit-350
Subaru,2013,Gasoline,Automatic,Silver,Accident Reported,Japan,2000.0,208986,13490.0,Brz
Volvo,2012,Gasoline,Automatic,Blue,Clean,Sweden,3200.0,164153,10800.0,Xc60 3.2
Subaru,2010,Gasoline,Manual,Gray,Clean,Japan,2500.0,14001,39900.0,Impreza Wrx
Chevrolet,2004,Gasoline,Automatic,Red,Clean,USA,3800.0,239470,6500.0,Monte Carlo
Cadillac,2012,Flex Fuel,Automatic,Black,Clean,USA,6200.0,257895,12900.0,Escalade Platinum
Chrysler,2004,Gasoline,Automatic,Gray,Clean,USA,3500.0,72420,6000.0,300M
Chevrolet,2006,Diesel,Automatic,White,Clean,USA,6600.0,271978,19500.0,Silverado 2500
Mercedes-Benz,2017,Gasoline,Automatic,Gray,Clean,Germany,4000.0,74030,56000.0,Amg C
Acura,2015,Gasoline,Automatic,White,Clean,Japan,3500.0,61155,21900.0,Tlx Tech
Chevrolet,2006,Gasoline,Manual,Orange,Clean,USA,7000.0,67592,42000.0,Corvette Z06
Lexus,2024,Hybrid,Automatic,Black,Clean,Japan,2500.0,483,50999.0,Nx 350H
Mercedes-Benz,2008,Gasoline,Automatic,Red,Clean,Germany,3500.0,194408,13900.0,Slk-Class Slk
Jeep,2020,Gasoline,Automatic,Other,Clean,USA,2000.0,122814,35234.0,Wrangler Unlimited
Chevrolet,2012,Flex Fuel,Automatic,Blue,Accident Reported,USA,5300.0,167371,16500.0,Silverado 1500
Lexus,2010,Gasoline,Automatic,Red,Accident Reported,Japan,4600.0,156262,22000.0,Gx 460
Jeep,2008,Gasoline,Automatic,Yellow,Clean,USA,3800.0,220047,15900.0,Wrangler Unlimited
RAM,2017,Gasoline,Automatic,Blue,Accident Reported,USA,5700.0,64695,24000.0,1500 Tradesman/Express
Ford,2021,Gasoline,Automatic,Black,Clean,USA,3000.0,62933,44605.0,Explorer St
BMW,2021,Gasoline,Automatic,Gray,Accident Reported,Germany,3000.0,20117,90000.0,M4 Competition
Chevrolet,2019,Gasoline,Automatic,White,Clean,USA,3600.0,62603,34700.0,Colorado Zr2
Lincoln,2016,Gasoline,Automatic,Black,Accident Reported,USA,3500.0,135622,25221.0,Navigator L
Mercedes-Benz,2016,Gasoline,Automatic,White,Clean,Germany,3500.0,93945,24999.0,E-Class E
Ford,2007,Gasoline,Manual,Red,Clean,USA,5400.0,11822,40999.0,Mustang Shelby
Dodge,2008,Gasoline,Automatic,Blue,Accident Reported,USA,6100.0,158087,15500.0,Charger Srt8
Jaguar,2007,Gasoline,Automatic,White,Clean,UK,4200.0,90123,18000.0,Xk
Honda,2020,Gasoline,Automatic,Gray,Clean,Japan,1500.0,22426,26000.0,Civic Ex
Subaru,2019,Gasoline,Automatic,Gray,Accident Reported,Japan,2000.0,48280,21250.0,Impreza 2.0I
Saab,2009,Gasoline,Automatic,Red,Clean,Sweden,2800.0,170590,12950.0,9-3 Aero
BMW,2014,Gasoline,Automatic,Black,Clean,Germany,4400.0,133540,18700.0,650 Gran
Jeep,2018,Gasoline,Automatic,Black,Clean,USA,3600.0,94146,35000.0,Wrangler Unlimited
Ford,2015,Diesel,Automatic,White,Clean,USA,6700.0,148737,51900.0,F-350 King
Mazda,2020,Gasoline,Automatic,White,Clean,Japan,2500.0,15976,27518.0,Cx-30 Preferred
Jeep,2000,Gasoline,Manual,Beige,Clean,USA,4000.0,197860,13900.0,Wrangler
Lexus,2006,Gasoline,Automatic,White,Clean,Japan,3300.0,177430,11000.0,Rx 330
Infiniti,2011,Gasoline,Automatic,Black,Clean,Japan,5600.0,165778,13500.0,Qx56
Hyundai,2017,Gasoline,Automatic,Other,Clean,South Korea,1600.0,89091,15599.0,Veloster Value
Chevrolet,2002,Gasoline,Automatic,Silver,Accident Reported,USA,5300.0,190707,5900.0,Silverado 1500
Land,2020,Hybrid,Automatic,Gray,Clean,UK,3000.0,66788,68000.0,Rover Range
BMW,2020,Gasoline,Automatic,White,Clean,Germany,3000.0,45062,59900.0,M4
Mercedes-Benz,2014,Gasoline,Automatic,Black,Clean,Germany,3500.0,86100,24500.0,E-Class E
Honda,2021,Hybrid,Automatic,Silver,Clean,Japan,2000.0,53950,28748.0,Accord Hybrid
Toyota,2016,Hybrid,Automatic,Gray,Accident Reported,Japan,1800.0,138886,18000.0,Prius V
Subaru,2022,Gasoline,Automatic,Orange,Accident Reported,Japan,2400.0,12453,33000.0,Wrx
Ford,2022,Gasoline,Automatic,Black,Clean,USA,3000.0,23112,51500.0,Explorer St
Chevrolet,2016,Flex Fuel,Automatic,Gray,Accident Reported,USA,5300.0,157715,30000.0,Suburban Lt
Chevrolet,2022,Gasoline,Automatic,White,Clean,USA,2700.0,49012,37698.0,Silverado 1500
Ford,2020,Gasoline,Automatic,Silver,Accident Reported,USA,3000.0,103886,36750.0,Explorer Platinum
Lexus,2017,Gasoline,Automatic,Beige,Accident Reported,Japan,3500.0,167156,24700.0,Rx 350
Land,2019,Gasoline,Automatic,Black,Accident Reported,UK,3000.0,57373,57999.0,Rover Range
Ford,2021,Gasoline,Automatic,Black,Clean,USA,3000.0,104538,39979.0,Explorer Platinum
Chevrolet,2012,Gasoline,Automatic,Black,Accident Reported,USA,3000.0,155548,7500.0,Equinox 2Lt
Dodge,2022,Gasoline,Automatic,Gray,Clean,USA,3600.0,47476,31000.0,Challenger Sxt
Volvo,2012,Gasoline,Automatic,Silver,Accident Reported,Sweden,3000.0,111044,15900.0,Xc70 T6
Lexus,2005,Gasoline,Automatic,Gray,Accident Reported,Japan,4700.0,318649,15500.0,Gx 470
Volvo,2008,Gasoline,Automatic,White,Clean,Sweden,3200.0,273588,7000.0,Xc70 3.2
Nissan,2008,Gasoline,Manual,Silver,Accident Reported,Japan,3500.0,123115,28000.0,350Z Nismo
Porsche,2007,Gasoline,Automatic,Black,Clean,Germany,3600.0,118286,75499.0,911 Turbo
Land,2020,Hybrid,Automatic,Black,Clean,UK,3000.0,46671,70000.0,Rover Range
Porsche,2017,Plug-In Hybrid,Automatic,Black,Accident Reported,Germany,3000.0,111695,29500.0,Cayenne E-Hybrid
Lexus,2007,Gasoline,Automatic,Red,Accident Reported,Japan,3500.0,165762,12900.0,Is 350
Porsche,2015,Gasoline,Automatic,Silver,Accident Reported,Germany,3000.0,113458,26500.0,Macan S
Land,2016,Gasoline,Automatic,White,Clean,UK,5000.0,102998,36995.0,Rover Range
GMC,2018,Flex Fuel,Automatic,White,Clean,USA,6000.0,102129,33000.0,Savana 2500
Toyota,2018,Gasoline,Automatic,Silver,Clean,Japan,4000.0,51819,35500.0,4Runner Sr5
Hyundai,2020,Gasoline,Automatic,White,Clean,South Korea,3800.0,111828,32000.0,Palisade
GMC,2015,Diesel,Automatic,Gray,Clean,USA,6600.0,138403,49000.0,Sierra 2500
Genesis,2022,Gasoline,Automatic,Other,Clean,South Korea,3500.0,14050,48219.0,Gv70 3.5T
Dodge,2002,Gasoline,Automatic,Red,Accident Reported,USA,3900.0,112654,8000.0,Ram Van
Chevrolet,2017,Gasoline,Automatic,White,Accident Reported,USA,3600.0,112654,17900.0,Impala 1Lt
Audi,2015,Flex Fuel,Automatic,Red,Accident Reported,Germany,2000.0,134251,16000.0,A4
Nissan,2003,Gasoline,Automatic,Silver,Accident Reported,Japan,2500.0,304165,2899.0,Altima 2.5
Porsche,2017,Gasoline,Automatic,Blue,Clean,Germany,3000.0,50694,97555.0,911 Carrera
BMW,2015,Gasoline,Automatic,Gray,Clean,Germany,2000.0,138027,13000.0,X1 Xdrive
GMC,2018,Gasoline,Automatic,White,Clean,USA,6200.0,149347,34000.0,Yukon Denali
Land,2021,Hybrid,Automatic,Gray,Clean,UK,3000.0,22482,75500.0,Rover Defender
Toyota,2000,Gasoline,Automatic,Black,Clean,Japan,4700.0,426475,15500.0,Land Cruiser
Scion,2011,Gasoline,Automatic,Green,Clean,Japan,2400.0,153573,8000.0,Xb
Honda,2001,Gasoline,Manual,Black,Accident Reported,Japan,2000.0,192960,18000.0,S2000
Mazda,2020,Gasoline,Automatic,Red,Clean,Japan,2500.0,37276,25495.0,Cx-30 Select
BMW,2023,Gasoline,Automatic,White,Clean,Germany,3000.0,6357,83500.0,M4 Competition
Porsche,2006,Gasoline,Manual,Black,Clean,Germany,3800.0,128747,43000.0,911 Carrera
Ford,2015,Flex Fuel,Automatic,White,Accident Reported,USA,6200.0,152298,32500.0,F-250 Lariat
Chevrolet,2007,Gasoline,Automatic,Silver,Accident Reported,USA,6000.0,104607,33885.0,Corvette
Lexus,2008,Gasoline,Automatic,Black,Accident Reported,Japan,4600.0,160934,11500.0,Ls 460
Toyota,2023,Hybrid,Automatic,White,Clean,Japan,2500.0,805,59500.0,Sienna Xse
Audi,2011,Gasoline,Automatic,White,Clean,Germany,2000.0,291291,5500.0,A4 Quattro
Mercedes-Benz,2018,Gasoline,Automatic,Blue,Clean,Germany,2000.0,78375,27900.0,Glc 300
Toyota,2017,Gasoline,Automatic,Silver,Clean,Japan,2000.0,140817,20000.0,86 860
Jaguar,2000,Gasoline,Automatic,Silver,Clean,UK,4000.0,72420,12500.0,Xj8 L
Chevrolet,1996,Gasoline,Automatic,Silver,Clean,USA,5700.0,138017,14500.0,Corvette
Hyundai,2022,Gasoline,Automatic,Other,Clean,South Korea,2500.0,21993,27999.0,Tucson
Porsche,2007,Gasoline,Manual,Silver,Clean,Germany,3800.0,81272,56000.0,911 Carrera
Lincoln,2021,Gasoline,Automatic,Black,Clean,USA,2000.0,31046,44340.0,Nautilus Reserve
Ford,2012,Gasoline,Manual,Silver,Clean,USA,5000.0,2084,49990.0,Mustang Boss
Cadillac,2017,Gasoline,Automatic,White,Accident Reported,USA,6200.0,88514,49900.0,Escalade Luxury
MINI,2010,Gasoline,Manual,Yellow,Clean,UK,1600.0,119091,9650.0,Cooper
Dodge,2022,Gasoline,Automatic,White,Clean,USA,5700.0,24101,49999.0,Durango R/T
BMW,2018,Gasoline,Automatic,Blue,Accident Reported,Germany,3000.0,40794,33889.0,X5 Xdrive35I
Chevrolet,2010,Gasoline,Manual,White,Clean,USA,6200.0,37229,35000.0,Corvette
Jaguar,2018,Diesel,Automatic,Blue,Clean,UK,2000.0,55236,29998.0,Xe 20D
Dodge,2021,Gasoline,Automatic,White,Accident Reported,USA,5700.0,64309,28500.0,Challenger R/T
BMW,2016,Gasoline,Automatic,Black,Accident Reported,Germany,4400.0,122954,31300.0,550 I
Ford,2022,Gasoline,Automatic,White,Clean,USA,2300.0,29826,38978.0,Explorer Xlt
GMC,2023,Gasoline,Automatic,Gray,Clean,USA,6200.0,12070,92888.0,Yukon Xl
Infiniti,2022,Gasoline,Automatic,Blue,Accident Reported,Japan,5600.0,42680,64000.0,Qx80 Sensory
Land,2014,Flex Fuel,Automatic,Red,Clean,UK,3000.0,95756,33800.0,Rover Range
Honda,2020,Gasoline,Automatic,White,Clean,Japan,3500.0,70811,34999.0,Pilot Ex-L
Pontiac,2001,Gasoline,Automatic,White,Clean,USA,3800.0,178637,11000.0,Firebird
Toyota,2016,Gasoline,Automatic,Other,Clean,Japan,4000.0,132384,31906.0,4Runner
Porsche,2006,Gasoline,Automatic,Gray,Accident Reported,Germany,3600.0,84883,37500.0,911 Carrera
BMW,2019,Plug-In Hybrid,Automatic,Gray,Accident Reported,Germany,1500.0,45383,79950.0,I8
Nissan,2000,Gasoline,Automatic,Blue,Accident Reported,Japan,3000.0,312658,2300.0,Maxima Gle
Pontiac,2001,Gasoline,Automatic,Green,Clean,USA,5700.0,147757,12850.0,Firebird Trans
Chevrolet,2018,Gasoline,Automatic,Other,Clean,USA,5300.0,135545,43775.0,Suburban Premier
BMW,2018,Gasoline,Automatic,Gray,Accident Reported,Germany,2000.0,107327,24900.0,X2 Xdrive28I
Mercedes-Benz,2018,Gasoline,Automatic,White,Accident Reported,Germany,3000.0,66788,39848.0,Amg C
BMW,2014,Gasoline,Automatic,Black,Accident Reported,Germany,4400.0,136947,24900.0,750 I
Volvo,2015,Gasoline,Automatic,Silver,Accident Reported,Sweden,2500.0,62764,17900.0,S60 T5
Ford,2019,Diesel,Automatic,Black,Clean,USA,6700.0,180246,61995.0,F-350 Platinum
Audi,2016,Gasoline,Automatic,Black,Accident Reported,Germany,2000.0,145420,15499.0,A3
Ford,2020,Gasoline,Automatic,Gray,Clean,USA,2300.0,132201,30825.0,Explorer
Ford,2020,Gasoline,Automatic,Blue,Accident Reported,USA,5000.0,27117,41000.0,Mustang Gt
Honda,2003,Gasoline,Manual,Silver,Clean,Japan,2000.0,162543,28000.0,S2000
BMW,2015,Gasoline,Manual,Red,Clean,Germany,3000.0,110642,25999.0,M235 I
Dodge,2004,Gasoline,Automatic,Beige,Clean,USA,5700.0,230136,3200.0,Durango Slt
Nissan,2005,Gasoline,Automatic,Green,Accident Reported,Japan,5600.0,245054,6900.0,Armada
Kia,2021,Gasoline,Automatic,White,Clean,South Korea,2500.0,31551,33591.0,Sorento S
Chevrolet,2020,Gasoline,Automatic,Gray,Clean,USA,5300.0,30899,69999.0,Silverado 1500
Chevrolet,2004,Gasoline,Automatic,Beige,Clean,USA,3400.0,103802,5900.0,Impala
Toyota,2011,Gasoline,Automatic,Black,Clean,Japan,4000.0,239792,18995.0,Tacoma Prerunner
Pontiac,1997,Gasoline,Automatic,Red,Accident Reported,USA,5700.0,215705,7200.0,Firebird Trans
Kia,2019,Gasoline,Automatic,White,Clean,South Korea,3300.0,59909,34998.0,Stinger Gt1
Ford,2017,Gasoline,Automatic,Beige,Clean,USA,1500.0,115750,13700.0,Escape
Jeep,2014,Gasoline,Automatic,Orange,Accident Reported,USA,3600.0,196661,21500.0,Wrangler Unlimited
Land,2020,Hybrid,Automatic,Silver,Clean,UK,3000.0,59945,54500.0,Rover Range
Chevrolet,1999,Gasoline,Automatic,White,Clean,USA,4800.0,142829,6800.0,Silverado 1500
Ford,2014,Hybrid,Automatic,White,Clean,USA,2000.0,180536,12599.0,Fusion Hybrid
RAM,2015,Diesel,Automatic,White,Accident Reported,USA,6700.0,240001,35000.0,2500 Slt
Toyota,2018,Gasoline,Automatic,White,Clean,Japan,3500.0,119091,27950.0,Highlander
Ford,2019,Gasoline,Automatic,Red,Clean,USA,2700.0,71551,34500.0,F-150 Xlt
GMC,2015,Gasoline,Automatic,Blue,Clean,USA,3600.0,154497,17000.0,Acadia Sle-2
Dodge,2014,Gasoline,Automatic,Black,Clean,USA,5700.0,152887,17900.0,Charger R/T
Land,2016,Gasoline,Automatic,Brown,Clean,UK,3000.0,80144,37500.0,Rover Range
Ford,2006,Gasoline,Manual,Silver,Clean,USA,4600.0,44107,21750.0,Mustang Gt
Jaguar,1997,Gasoline,Automatic,White,Clean,UK,4000.0,80467,6000.0,Xk8
Mercedes-Benz,2021,Gasoline,Automatic,Other,Clean,Germany,2000.0,23730,38998.0,Glc 300
Chevrolet,2021,Gasoline,Automatic,Blue,Clean,USA,6200.0,4345,85950.0,Corvette Stingray
Buick,2012,Gasoline,Automatic,Beige,Accident Reported,USA,2000.0,305775,6000.0,Regal Turbo
Audi,2014,Flex Fuel,Automatic,Gray,Clean,Germany,2000.0,145220,9999.0,A4
Jeep,2020,Gasoline,Automatic,Silver,Clean,USA,3600.0,6437,50000.0,Gladiator Overland
GMC,2017,Gasoline,Automatic,Gray,Accident Reported,USA,6200.0,199558,32000.0,Yukon Xl
Ford,2019,Gasoline,Automatic,Red,Clean,USA,2300.0,72683,35690.0,Ranger Lariat
Volkswagen,2020,Gasoline,Automatic,Black,Clean,Germany,2000.0,79501,20900.0,Passat
Chevrolet,2021,Gasoline,Automatic,White,Clean,USA,6200.0,22048,75000.0,Corvette Stingray
Land,2011,Gasoline,Automatic,Black,Clean,UK,3200.0,281116,9500.0,Rover Range
Lexus,2022,Hybrid,Automatic,White,Clean,Japan,3500.0,2575,59000.0,Rx 450H
Ford,2020,Gasoline,Automatic,Red,Clean,USA,3500.0,112411,48149.0,Expedition Platinum
Toyota,2008,Gasoline,Automatic,White,Accident Reported,Japan,4000.0,257494,17000.0,Tacoma Prerunner
Ford,2007,Gasoline,Automatic,Red,Accident Reported,USA,4600.0,366930,3850.0,Explorer Trac
Mercedes-Benz,2015,Gasoline,Automatic,Black,Clean,Germany,2000.0,164153,17000.0,C-Class C
Cadillac,2016,Gasoline,Automatic,White,Accident Reported,USA,3600.0,77248,24995.0,Srx Standard
Chrysler,2012,Flex Fuel,Automatic,Gray,Clean,USA,3600.0,263127,5949.0,Town &
Ford,2018,Diesel,Automatic,Gray,Clean,USA,6700.0,106669,63500.0,F-350 Lariat
Ford,2014,Gasoline,Automatic,Gray,Clean,USA,3500.0,43935,21500.0,F-150 Xl
Mazda,2020,Gasoline,Automatic,White,Accident Reported,Japan,2500.0,31091,24899.0,Cx-30
Mercedes-Benz,2016,Gasoline,Automatic,White,Accident Reported,Germany,5500.0,53005,90000.0,Amg G
BMW,2017,Gasoline,Automatic,White,Clean,Germany,3000.0,49004,52999.0,M4
Jeep,2017,Gasoline,Automatic,Red,Clean,USA,3600.0,61477,29500.0,Wrangler
Jeep,2020,Gasoline,Automatic,Black,Clean,USA,2000.0,42350,31871.0,Wrangler
Chevrolet,2003,Gasoline,Automatic,Green,Clean,USA,4800.0,177027,8900.0,Silverado 1500
MINI,2014,Gasoline,Automatic,Silver,Clean,UK,2000.0,31704,13500.0,Hardtop Cooper
Honda,2008,Gasoline,Automatic,Black,Accident Reported,Japan,2400.0,308993,11000.0,Element Ex
Subaru,2008,Gasoline,Automatic,Silver,Clean,Japan,2500.0,158219,7495.0,Impreza Outback
Cadillac,2021,Gasoline,Automatic,Silver,Clean,USA,3600.0,107021,28500.0,Xt5 Luxury
Nissan,2022,Gasoline,Automatic,Other,Clean,Japan,1600.0,31989,18999.0,Kicks S
Kia,2021,Gasoline,Automatic,Blue,Clean,South Korea,2000.0,25910,25500.0,Seltos S
GMC,2016,Gasoline,Automatic,Blue,Accident Reported,USA,5300.0,134956,27633.0,Yukon Sle
Mercedes-Benz,2020,Gasoline,Automatic,Black,Clean,Germany,2000.0,38798,56000.0,Gle 350
Ford,2020,Gasoline,Automatic,Gray,Accident Reported,USA,2300.0,68572,32107.0,Explorer Xlt
Subaru,2017,Gasoline,Automatic,White,Accident Reported,Japan,2000.0,257494,7750.0,Impreza 2.0I
Infiniti,2017,Gasoline,Automatic,Black,Accident Reported,Japan,5600.0,195575,28500.0,Qx80
Kia,2023,Gasoline,Automatic,Gray,Clean,South Korea,3800.0,10337,42500.0,Telluride S
Pontiac,2007,Gasoline,Automatic,Gray,Clean,USA,2400.0,100278,12900.0,Solstice
Mazda,2021,Gasoline,Automatic,Gray,Clean,Japan,2500.0,34511,29995.0,Mazda6 Carbon
Ford,2015,Gasoline,Automatic,White,Accident Reported,USA,3500.0,180246,29500.0,Transit-350
Hyundai,2013,Gasoline,Automatic,White,Clean,South Korea,3800.0,96560,16500.0,Genesis Coupe
Dodge,2013,Gasoline,Automatic,Silver,Clean,USA,1400.0,246631,4399.0,Dart
Jeep,2019,Gasoline,Automatic,Gray,Clean,USA,3600.0,91732,39900.0,Wrangler Unlimited
Chevrolet,2011,Flex Fuel,Automatic,Red,Accident Reported,USA,5300.0,225953,16000.0,Tahoe Ltz
Ford,2023,Gasoline,Automatic,Gray,Clean,USA,3500.0,8851,70000.0,F-150 Tremor
Chevrolet,2022,Gasoline,Automatic,Gray,Clean,USA,6200.0,3235,89000.0,Corvette Stingray
Audi,2013,Gasoline,Automatic,Gray,Accident Reported,Germany,2000.0,155784,11000.0,A4
Cadillac,2014,Gasoline,Automatic,Red,Clean,USA,3600.0,56308,21500.0,Cts Performance
Nissan,2012,Gasoline,Automatic,Black,Accident Reported,Japan,4000.0,105814,15995.0,Frontier Sv
Chevrolet,2019,Gasoline,Automatic,Red,Clean,USA,6200.0,91176,43860.0,Silverado 1500
Lincoln,2016,Gasoline,Automatic,Black,Clean,USA,3700.0,225629,10500.0,Mkt
Chevrolet,2016,Gasoline,Automatic,Other,Accident Reported,USA,1400.0,197902,12999.0,Cruze Lt
Nissan,2008,Gasoline,Automatic,Gray,Clean,Japan,4000.0,365336,3850.0,Xterra S
Ford,2004,Gasoline,Automatic,Red,Accident Reported,USA,5400.0,436131,9500.0,F-150 Lariat
Dodge,2001,Diesel,Automatic,Silver,Clean,USA,5900.0,275324,27500.0,Ram 2500
Chevrolet,2021,Gasoline,Automatic,Gray,Clean,USA,3600.0,40097,44791.0,Colorado Zr2
Nissan,2022,Gasoline,Automatic,Other,Clean,Japan,1600.0,25069,19599.0,Kicks S
Audi,2014,Gasoline,Automatic,Gray,Clean,Germany,3000.0,164748,21373.0,S4 3.0T
Mercedes-Benz,2012,Gasoline,Automatic,White,Clean,Germany,1800.0,196339,15000.0,C-Class C
FIAT,2016,Gasoline,Automatic,Yellow,Clean,Italy,2400.0,78053,15999.0,500X Trekking
Ford,2018,Gasoline,Automatic,Brown,Accident Reported,USA,2700.0,86100,31500.0,F-150 Xlt
Ford,2004,Diesel,Automatic,White,Clean,USA,6000.0,506942,9200.0,F-250 Xl
Ford,2006,Gasoline,Automatic,White,Accident Reported,USA,6800.0,254276,8500.0,E350 Super
Kia,2019,Gasoline,Automatic,Black,Accident Reported,South Korea,3300.0,70570,30000.0,Sorento Sxl
Mercedes-Benz,2015,Gasoline,Automatic,White,Clean,Germany,2000.0,118286,19000.0,C-Class C
Nissan,2014,Gasoline,Automatic,Black,Accident Reported,Japan,2500.0,246792,9000.0,Altima 2.5
Volkswagen,2019,Gasoline,Automatic,White,Clean,Germany,2000.0,119091,25500.0,Tiguan R-Line
BMW,2013,Gasoline,Automatic,White,Clean,Germany,2000.0,83686,17500.0,328 I
Nissan,2017,Gasoline,Automatic,Silver,Accident Reported,Japan,3500.0,233354,8500.0,Pathfinder S
Subaru,2020,Gasoline,Automatic,Blue,Clean,Japan,2400.0,65936,32500.0,Ascent Touring
Ford,2010,Flex Fuel,Automatic,Silver,Accident Reported,USA,5400.0,399116,14000.0,E350 Super
BMW,2018,Gasoline,Automatic,White,Clean,Germany,3000.0,61155,60500.0,M3 Cs
Acura,2016,Gasoline,Automatic,Gray,Clean,Japan,3500.0,205996,19500.0,Tlx Advance
Chevrolet,2022,Gasoline,Automatic,Other,Clean,USA,6200.0,11998,68990.0,Silverado 1500
Jeep,1999,Gasoline,Manual,Red,Clean,USA,2500.0,221751,12000.0,Wrangler
Ford,2016,Gasoline,Automatic,White,Clean,USA,2700.0,148059,19995.0,Edge
Porsche,2001,Gasoline,Manual,Black,Clean,Germany,3400.0,34520,36000.0,911 Carrera
Nissan,2021,Gasoline,Automatic,Black,Accident Reported,Japan,3500.0,70610,29725.0,Murano Sl
Pontiac,2009,Gasoline,Automatic,Black,Clean,USA,6000.0,130883,17500.0,G8 Gt
Mercedes-Benz,2021,Gasoline,Automatic,White,Clean,Germany,2000.0,117218,41000.0,E-Class E
Jeep,2007,Flex Fuel,Automatic,Blue,Accident Reported,USA,4700.0,260552,4800.0,Commander
Audi,2022,Hybrid,Automatic,White,Clean,Germany,2000.0,39429,47000.0,A5 45
BMW,2018,Gasoline,Automatic,Gray,Clean,Germany,4400.0,24129,44900.0,M550 I
Volkswagen,2019,Gasoline,Automatic,Orange,Accident Reported,Germany,1400.0,154497,14980.0,Jetta 1.4T
Cadillac,2019,Gasoline,Automatic,White,Accident Reported,USA,2000.0,57238,26000.0,Cts 2.0L
Lexus,2008,Gasoline,Automatic,Black,Accident Reported,Japan,5000.0,181855,34000.0,Is-F
Ford,2022,Gasoline,Automatic,Red,Clean,USA,2300.0,33278,46000.0,Explorer Xlt
Buick,2012,Hybrid,Automatic,Gold,Clean,USA,2400.0,30705,15995.0,Lacrosse Leather
Mazda,2008,Gasoline,Automatic,Blue,Accident Reported,Japan,1300.0,250252,6800.0,Rx-8
Ford,2019,Gasoline,Automatic,White,Clean,USA,5000.0,57132,32300.0,Mustang Gt
Mazda,2021,Gasoline,Automatic,White,Accident Reported,Japan,2500.0,84093,25215.0,Mazda6 Touring
